Year,Municipio,Nacionalidad,GeoCode,Value
2020,San Nicolás del Puerto,América del Sur,A41088,0.17
2020,Santiponce,América del Sur,A41089,0.73
2020,"Saucejo, El",América del Sur,A41090,0.35
2020,Sevilla,América del Sur,A41091,1.39
2020,Tocina,América del Sur,A41092,0.33
2020,Tomares,América del Sur,A41093,1.02
2020,Umbrete,América del Sur,A41094,0.68
2020,Utrera,América del Sur,A41095,0.35
2020,Valencina de la Concepción,América del Sur,A41096,0.51
2020,Villamanrique de la Condesa,América del Sur,A41097,0.51
2020,Villanueva del Ariscal,América del Sur,A41098,0.49
2020,Villanueva del Río y Minas,América del Sur,A41099,0.21
2020,Villanueva de San Juan,América del Sur,A41100,0.0
2020,Villaverde del Río,América del Sur,A41101,0.37
2020,"Viso del Alcor, El",América del Sur,A41102,0.45
2020,Cañada Rosal,América del Sur,A41901,0.18
2020,Isla Mayor,América del Sur,A41902,0.33
2020,"Cuervo de Sevilla, El",América del Sur,A41903,0.68
2020,"Palmar de Troya, El",América del Sur,A41904,0.73
2020,Abla,Otras,A04001,3.93
2020,Abrucena,Otras,A04002,4.14
2020,Adra,Otras,A04003,5.97
2020,Albanchez,Otras,A04004,0.87
2020,Alboloduy,Otras,A04005,1.15
2020,Albox,Otras,A04006,9.87
2020,Alcolea,Otras,A04007,0.83
2020,Alcóntar,Otras,A04008,1.75
2020,Alcudia de Monteagud,Otras,A04009,0.0
2020,Alhabia,Otras,A04010,1.62
2020,Alhama de Almería,Otras,A04011,6.15
2020,Alicún,Otras,A04012,0.0
2020,Almería,Otras,A04013,3.4
2020,Almócita,Otras,A04014,3.41
2020,Alsodux,Otras,A04015,0.0
2020,Antas,Otras,A04016,5.28
2020,Arboleas,Otras,A04017,3.24
2020,Armuña de Almanzora,Otras,A04018,1.33
2020,Bacares,Otras,A04019,0.4
2020,Bayárcal,Otras,A04020,1.28
2020,Bayarque,Otras,A04021,3.24
2020,Bédar,Otras,A04022,3.05
2020,Beires,Otras,A04023,0.83
2020,Benahadux,Otras,A04024,3.01
2020,Benitagla,Otras,A04026,1.72
2020,Benizalón,Otras,A04027,0.76
2020,Bentarique,Otras,A04028,0.42
2020,Berja,Otras,A04029,8.12
2020,Canjáyar,Otras,A04030,1.09
2020,Cantoria,Otras,A04031,1.93
2020,Carboneras,Otras,A04032,4.89
2020,Castro de Filabres,Otras,A04033,3.33
2020,Cóbdar,Otras,A04034,0.56
2020,Cuevas del Almanzora,Otras,A04035,7.55
2020,Chercos,Otras,A04036,0.34
2020,Chirivel,Otras,A04037,2.22
2020,Dalías,Otras,A04038,2.34
2020,Enix,Otras,A04041,2.92
2020,Felix,Otras,A04043,2.2
2020,Fines,Otras,A04044,8.84
2020,Fiñana,Otras,A04045,1.71
2020,Fondón,Otras,A04046,1.71
2020,Gádor,Otras,A04047,4.94
2020,"Gallardos, Los",Otras,A04048,2.34
2020,Garrucha,Otras,A04049,13.58
2020,Gérgal,Otras,A04050,6.67
2020,Huécija,Otras,A04051,1.03
2020,Huércal de Almería,Otras,A04052,1.26
2020,Huércal-Overa,Otras,A04053,6.03
2020,Íllar,Otras,A04054,1.73
2020,Instinción,Otras,A04055,1.79
2020,Laroya,Otras,A04056,3.03
2020,Láujar de Andarax,Otras,A04057,1.05
2020,Líjar,Otras,A04058,1.02
2020,Lubrín,Otras,A04059,3.86
2020,Lucainena de las Torres,Otras,A04060,3.55
2020,Lúcar,Otras,A04061,0.66
2020,Macael,Otras,A04062,2.55
2020,María,Otras,A04063,3.01
2020,Mojácar,Otras,A04064,8.42
2020,Nacimiento,Otras,A04065,13.1
2020,Níjar,Otras,A04066,13.54
2020,Ohanes,Otras,A04067,0.9
2020,Olula de Castro,Otras,A04068,5.24
2020,Olula del Río,Otras,A04069,4.35
2020,Oria,Otras,A04070,2.95
2020,Padules,Otras,A04071,4.83
2020,Partaloa,Otras,A04072,1.06
2020,Paterna del Río,Otras,A04073,1.92
2020,Pechina,Otras,A04074,5.09
2020,Pulpí,Otras,A04075,2.93
2020,Purchena,Otras,A04076,4.21
2020,Rágol,Otras,A04077,0.33
2020,Rioja,Otras,A04078,3.17
2020,Roquetas de Mar,Otras,A04079,17.62
2020,Santa Cruz de Marchena,Otras,A04080,1.01
2020,Santa Fe de Mondújar,Otras,A04081,6.07
2020,Senés,Otras,A04082,2.42
2020,Serón,Otras,A04083,1.13
2020,Sierro,Otras,A04084,0.26
2020,Somontín,Otras,A04085,0.9
2020,Sorbas,Otras,A04086,4.64
2020,Suflí,Otras,A04087,1.53
2020,Tabernas,Otras,A04088,14.42
2020,Taberno,Otras,A04089,3.39
2020,Tahal,Otras,A04090,5.06
2020,Terque,Otras,A04091,4.66
2020,Tíjola,Otras,A04092,1.58
2020,Turre,Otras,A04093,8.41
2020,Turrillas,Otras,A04094,6.05
2020,Uleila del Campo,Otras,A04095,3.65
2020,Urrácal,Otras,A04096,2.0
2020,Velefique,Otras,A04097,1.3
2020,Vélez-Blanco,Otras,A04098,3.2
2020,Vélez-Rubio,Otras,A04099,4.25
2020,Vera,Otras,A04100,6.73
2020,Viator,Otras,A04101,2.07
2020,Vícar,Otras,A04102,15.39
2020,Zurgena,Otras,A04103,2.77
2020,"Tres Villas, Las",Otras,A04901,2.3
2020,"Ejido, El",Otras,A04902,8.91
2020,"Mojonera, La",Otras,A04903,12.48
2020,Balanegra,Otras,A04904,11.05
2020,Alcalá de los Gazules,Otras,A11001,0.4
2020,Alcalá del Valle,Otras,A11002,0.48
2020,Algar,Otras,A11003,0.28
2020,Algeciras,Otras,A11004,1.36
2020,Algodonales,Otras,A11005,0.49
2020,Arcos de la Frontera,Otras,A11006,0.54
2020,Barbate,Otras,A11007,0.51
2020,"Barrios, Los",Otras,A11008,1.39
2020,Benaocaz,Otras,A11009,0.3
2020,Bornos,Otras,A11010,0.39
2020,"Bosque, El",Otras,A11011,0.47
2020,Cádiz,Otras,A11012,0.83
2020,Castellar de la Frontera,Otras,A11013,1.21
2020,Conil de la Frontera,Otras,A11014,1.27
2020,Chiclana de la Frontera,Otras,A11015,1.07
2020,Chipiona,Otras,A11016,1.35
2020,Espera,Otras,A11017,0.36
2020,"Gastor, El",Otras,A11018,0.98
2020,Grazalema,Otras,A11019,0.3
2020,Jerez de la Frontera,Otras,A11020,1.24
2020,Jimena de la Frontera,Otras,A11021,3.8
2020,"Línea de la Concepción, La",Otras,A11022,2.7
2020,Medina Sidonia,Otras,A11023,0.55
2020,Olvera,Otras,A11024,1.25
2020,Paterna de Rivera,Otras,A11025,0.24
2020,Prado del Rey,Otras,A11026,0.21
2020,"Puerto de Santa María, El",Otras,A11027,1.81
2020,Puerto Real,Otras,A11028,1.65
2020,Puerto Serrano,Otras,A11029,0.72
2020,Rota,Otras,A11030,2.92
2020,San Fernando,Otras,A11031,0.63
2020,Sanlúcar de Barrameda,Otras,A11032,0.78
2020,San Roque,Otras,A11033,3.51
2020,Setenil de las Bodegas,Otras,A11034,0.18
2020,Tarifa,Otras,A11035,1.85
2020,Torre Alháquime,Otras,A11036,0.13
2020,Trebujena,Otras,A11037,0.43
2020,Ubrique,Otras,A11038,0.33
2020,Vejer de la Frontera,Otras,A11039,0.59
2020,Villaluenga del Rosario,Otras,A11040,0.0
2020,Villamartín,Otras,A11041,0.65
2020,Zahara,Otras,A11042,0.29
2020,Benalup-Casas Viejas,Otras,A11901,0.54
2020,San José del Valle,Otras,A11902,0.25
2020,San Martín del Tesorillo,Otras,A11903,12.6
2020,Adamuz,Otras,A14001,1.4
2020,Aguilar de la Frontera,Otras,A14002,0.64
2020,Alcaracejos,Otras,A14003,0.41
2020,Almedinilla,Otras,A14004,1.94
2020,Almodóvar del Río,Otras,A14005,0.73
2020,Añora,Otras,A14006,0.78
2020,Baena,Otras,A14007,3.41
2020,Belalcázar,Otras,A14008,1.08
2020,Belmez,Otras,A14009,0.31
2020,Benamejí,Otras,A14010,0.52
2020,"Blázquez, Los",Otras,A14011,1.51
2020,Bujalance,Otras,A14012,1.05
2020,Cabra,Otras,A14013,2.65
2020,Cañete de las Torres,Otras,A14014,1.78
2020,Carcabuey,Otras,A14015,1.39
2020,Cardeña,Otras,A14016,0.88
2020,"Carlota, La",Otras,A14017,1.55
2020,"Carpio, El",Otras,A14018,0.39
2020,Castro del Río,Otras,A14019,1.83
2020,Conquista,Otras,A14020,1.09
2020,Córdoba,Otras,A14021,1.53
2020,Doña Mencía,Otras,A14022,0.43
2020,Dos Torres,Otras,A14023,0.33
2020,Encinas Reales,Otras,A14024,1.2
2020,Espejo,Otras,A14025,1.37
2020,Espiel,Otras,A14026,1.58
2020,Fernán-Núñez,Otras,A14027,0.63
2020,Fuente la Lancha,Otras,A14028,0.58
2020,Fuente Obejuna,Otras,A14029,0.69
2020,Fuente Palmera,Otras,A14030,2.1
2020,Fuente-Tójar,Otras,A14031,1.05
2020,"Granjuela, La",Otras,A14032,0.23
2020,Guadalcázar,Otras,A14033,0.38
2020,"Guijo, El",Otras,A14034,0.57
2020,Hinojosa del Duque,Otras,A14035,0.66
2020,Hornachuelos,Otras,A14036,1.32
2020,Iznájar,Otras,A14037,1.79
2020,Lucena,Otras,A14038,2.16
2020,Luque,Otras,A14039,1.38
2020,Montalbán de Córdoba,Otras,A14040,0.49
2020,Montemayor,Otras,A14041,2.67
2020,Montilla,Otras,A14042,2.19
2020,Montoro,Otras,A14043,1.92
2020,Monturque,Otras,A14044,0.57
2020,Moriles,Otras,A14045,0.97
2020,Nueva Carteya,Otras,A14046,0.47
2020,Obejo,Otras,A14047,1.64
2020,Palenciana,Otras,A14048,1.02
2020,Palma del Río,Otras,A14049,5.05
2020,Pedro Abad,Otras,A14050,0.71
2020,Pedroche,Otras,A14051,0.34
2020,Peñarroya-Pueblonuevo,Otras,A14052,0.74
2020,Posadas,Otras,A14053,0.72
2020,Pozoblanco,Otras,A14054,2.42
2020,Priego de Córdoba,Otras,A14055,0.84
2020,Puente Genil,Otras,A14056,2.85
2020,"Rambla, La",Otras,A14057,1.81
2020,Rute,Otras,A14058,2.24
2020,San Sebastián de los Ballesteros,Otras,A14059,0.5
2020,Santaella,Otras,A14060,1.06
2020,Santa Eufemia,Otras,A14061,0.27
2020,Torrecampo,Otras,A14062,0.77
2020,Valenzuela,Otras,A14063,1.16
2020,Valsequillo,Otras,A14064,1.15
2020,"Victoria, La",Otras,A14065,0.48
2020,Villa del Río,Otras,A14066,0.64
2020,Villafranca de Córdoba,Otras,A14067,0.43
2020,Villaharta,Otras,A14068,7.41
2020,Villanueva de Córdoba,Otras,A14069,1.29
2020,Villanueva del Duque,Otras,A14070,0.41
2020,Villanueva del Rey,Otras,A14071,0.89
2020,Villaralto,Otras,A14072,0.63
2020,Villaviciosa de Córdoba,Otras,A14073,1.0
2020,"Viso, El",Otras,A14074,0.75
2020,Zuheros,Otras,A14075,0.63
2020,Fuente Carreteros,Otras,A14901,2.53
2020,"Guijarrosa, La",Otras,A14902,1.38
2020,Agrón,Otras,A18001,2.31
2020,Alamedilla,Otras,A18002,0.7
2020,Albolote,Otras,A18003,1.59
2020,Albondón,Otras,A18004,2.95
2020,Albuñán,Otras,A18005,0.98
2020,Albuñol,Otras,A18006,8.83
2020,Albuñuelas,Otras,A18007,0.5
2020,Aldeire,Otras,A18010,0.48
2020,Alfacar,Otras,A18011,0.67
2020,Algarinejo,Otras,A18012,1.26
2020,Alhama de Granada,Otras,A18013,1.84
2020,Alhendín,Otras,A18014,1.35
2020,Alicún de Ortega,Otras,A18015,0.0
2020,Almegíjar,Otras,A18016,2.08
2020,Almuñécar,Otras,A18017,4.03
2020,Alquife,Otras,A18018,0.34
2020,Arenas del Rey,Otras,A18020,2.3
2020,Armilla,Otras,A18021,3.38
2020,Atarfe,Otras,A18022,1.66
2020,Baza,Otras,A18023,3.94
2020,Beas de Granada,Otras,A18024,0.31
2020,Beas de Guadix,Otras,A18025,0.3
2020,Benalúa,Otras,A18027,0.6
2020,Benalúa de las Villas,Otras,A18028,3.51
2020,Benamaurel,Otras,A18029,0.75
2020,Bérchules,Otras,A18030,5.06
2020,Bubión,Otras,A18032,7.38
2020,Busquístar,Otras,A18033,2.87
2020,Cacín,Otras,A18034,0.53
2020,Cádiar,Otras,A18035,2.66
2020,Cájar,Otras,A18036,1.33
2020,Calicasas,Otras,A18037,0.94
2020,Campotéjar,Otras,A18038,2.77
2020,Caniles,Otras,A18039,1.39
2020,Cáñar,Otras,A18040,6.63
2020,Capileira,Otras,A18042,3.55
2020,Carataunas,Otras,A18043,2.99
2020,Cástaras,Otras,A18044,12.77
2020,Castilléjar,Otras,A18045,0.91
2020,Castril,Otras,A18046,0.94
2020,Cenes de la Vega,Otras,A18047,1.83
2020,Cijuela,Otras,A18048,1.73
2020,Cogollos de Guadix,Otras,A18049,0.16
2020,Cogollos de la Vega,Otras,A18050,0.1
2020,Colomera,Otras,A18051,1.31
2020,Cortes de Baza,Otras,A18053,3.09
2020,Cortes y Graena,Otras,A18054,0.71
2020,Cúllar,Otras,A18056,1.66
2020,Cúllar Vega,Otras,A18057,1.62
2020,Chauchina,Otras,A18059,0.52
2020,Chimeneas,Otras,A18061,5.52
2020,Churriana de la Vega,Otras,A18062,1.9
2020,Darro,Otras,A18063,0.06
2020,Dehesas de Guadix,Otras,A18064,0.0
2020,Dehesas Viejas,Otras,A18065,2.18
2020,Deifontes,Otras,A18066,0.54
2020,Diezma,Otras,A18067,0.92
2020,Dílar,Otras,A18068,0.57
2020,Dólar,Otras,A18069,6.85
2020,Dúdar,Otras,A18070,0.61
2020,Dúrcal,Otras,A18071,1.25
2020,Escúzar,Otras,A18072,0.88
2020,Ferreira,Otras,A18074,0.33
2020,Fonelas,Otras,A18076,1.53
2020,Fornes,Otras,A18077,1.44
2020,Freila,Otras,A18078,2.13
2020,Fuente Vaqueros,Otras,A18079,0.57
2020,Galera,Otras,A18082,0.93
2020,Gobernador,Otras,A18083,0.87
2020,Gójar,Otras,A18084,1.15
2020,Gor,Otras,A18085,2.69
2020,Gorafe,Otras,A18086,1.83
2020,Granada,Otras,A18087,2.99
2020,Guadahortuna,Otras,A18088,0.64
2020,Guadix,Otras,A18089,2.03
2020,Gualchos,Otras,A18093,24.76
2020,Güéjar Sierra,Otras,A18094,1.19
2020,Güevéjar,Otras,A18095,0.57
2020,Huélago,Otras,A18096,0.75
2020,Huéneja,Otras,A18097,6.75
2020,Huéscar,Otras,A18098,0.74
2020,Huétor de Santillán,Otras,A18099,0.85
2020,Huétor Tájar,Otras,A18100,1.78
2020,Huétor Vega,Otras,A18101,1.22
2020,Íllora,Otras,A18102,0.64
2020,Ítrabo,Otras,A18103,10.49
2020,Iznalloz,Otras,A18105,1.39
2020,Játar,Otras,A18106,0.8
2020,Jayena,Otras,A18107,0.48
2020,Jérez del Marquesado,Otras,A18108,0.94
2020,Jete,Otras,A18109,18.12
2020,Jun,Otras,A18111,2.08
2020,Juviles,Otras,A18112,8.15
2020,"Calahorra, La",Otras,A18114,2.1
2020,Láchar,Otras,A18115,1.68
2020,Lanjarón,Otras,A18116,1.05
2020,Lanteira,Otras,A18117,0.71
2020,Lecrín,Otras,A18119,1.67
2020,Lentegí,Otras,A18120,1.5
2020,Lobras,Otras,A18121,3.01
2020,Loja,Otras,A18122,0.94
2020,Lugros,Otras,A18123,0.0
2020,Lújar,Otras,A18124,6.63
2020,"Malahá, La",Otras,A18126,1.35
2020,Maracena,Otras,A18127,1.71
2020,Marchal,Otras,A18128,3.14
2020,Moclín,Otras,A18132,0.64
2020,Molvízar,Otras,A18133,6.42
2020,Monachil,Otras,A18134,1.74
2020,Montefrío,Otras,A18135,0.66
2020,Montejícar,Otras,A18136,0.24
2020,Montillana,Otras,A18137,5.93
2020,Moraleda de Zafayona,Otras,A18138,0.71
2020,Motril,Otras,A18140,4.83
2020,Murtas,Otras,A18141,0.44
2020,Nigüelas,Otras,A18143,1.01
2020,Nívar,Otras,A18144,1.16
2020,Ogíjares,Otras,A18145,1.17
2020,Orce,Otras,A18146,2.28
2020,Órgiva,Otras,A18147,5.22
2020,Otívar,Otras,A18148,3.36
2020,Villa de Otura,Otras,A18149,1.37
2020,Padul,Otras,A18150,1.53
2020,Pampaneira,Otras,A18151,1.26
2020,Pedro Martínez,Otras,A18152,0.62
2020,Peligros,Otras,A18153,0.98
2020,"Peza, La",Otras,A18154,0.17
2020,Pinos Genil,Otras,A18157,1.14
2020,Pinos Puente,Otras,A18158,0.73
2020,Píñar,Otras,A18159,2.45
2020,Polícar,Otras,A18161,0.0
2020,Polopos,Otras,A18162,17.07
2020,Pórtugos,Otras,A18163,2.17
2020,Puebla de Don Fadrique,Otras,A18164,0.8
2020,Pulianas,Otras,A18165,0.73
2020,Purullena,Otras,A18167,1.0
2020,Quéntar,Otras,A18168,1.16
2020,Rubite,Otras,A18170,3.14
2020,Salar,Otras,A18171,0.27
2020,Salobreña,Otras,A18173,4.27
2020,Santa Cruz del Comercio,Otras,A18174,0.94
2020,Santa Fe,Otras,A18175,1.27
2020,Soportújar,Otras,A18176,1.89
2020,Sorvilán,Otras,A18177,2.28
2020,Torre-Cardela,Otras,A18178,0.56
2020,Torvizcón,Otras,A18179,1.28
2020,Trevélez,Otras,A18180,0.27
2020,Turón,Otras,A18181,2.59
2020,Ugíjar,Otras,A18182,2.42
2020,Válor,Otras,A18183,1.48
2020,Vélez de Benaudalla,Otras,A18184,5.16
2020,Ventas de Huelma,Otras,A18185,1.22
2020,Villanueva de las Torres,Otras,A18187,0.18
2020,Villanueva Mesía,Otras,A18188,0.94
2020,Víznar,Otras,A18189,1.81
2020,Zafarraya,Otras,A18192,1.08
2020,"Zubia, La",Otras,A18193,1.45
2020,Zújar,Otras,A18194,6.72
2020,"Taha, La",Otras,A18901,2.09
2020,"Valle, El",Otras,A18902,0.66
2020,Nevada,Otras,A18903,2.89
2020,Alpujarra de la Sierra,Otras,A18904,10.53
2020,"Gabias, Las",Otras,A18905,1.66
2020,"Guájares, Los",Otras,A18906,3.8
2020,Valle del Zalabí,Otras,A18907,0.76
2020,Villamena,Otras,A18908,0.21
2020,Morelábor,Otras,A18909,0.52
2020,"Pinar, El",Otras,A18910,0.81
2020,Vegas del Genil,Otras,A18911,0.59
2020,Cuevas del Campo,Otras,A18912,7.28
2020,Zagra,Otras,A18913,1.92
2020,Valderrubio,Otras,A18914,0.58
2020,Domingo Pérez de Granada,Otras,A18915,0.34
2020,Torrenueva Costa,Otras,A18916,12.55
2020,Alájar,Otras,A21001,1.58
2020,Aljaraque,Otras,A21002,1.15
2020,"Almendro, El",Otras,A21003,2.5
2020,Almonaster la Real,Otras,A21004,1.23
2020,Almonte,Otras,A21005,15.53
2020,Alosno,Otras,A21006,0.86
2020,Aracena,Otras,A21007,1.84
2020,Aroche,Otras,A21008,0.16
2020,Arroyomolinos de León,Otras,A21009,0.42
2020,Ayamonte,Otras,A21010,3.46
2020,Beas,Otras,A21011,2.1
2020,Berrocal,Otras,A21012,1.65
2020,Bollullos Par del Condado,Otras,A21013,6.14
2020,Bonares,Otras,A21014,10.58
2020,Cabezas Rubias,Otras,A21015,0.85
2020,Cala,Otras,A21016,1.38
2020,Calañas,Otras,A21017,0.83
2020,"Campillo, El",Otras,A21018,1.04
2020,Campofrío,Otras,A21019,1.4
2020,Cañaveral de León,Otras,A21020,0.25
2020,Cartaya,Otras,A21021,10.28
2020,Castaño del Robledo,Otras,A21022,3.07
2020,"Cerro de Andévalo, El",Otras,A21023,0.39
2020,Corteconcepción,Otras,A21024,0.56
2020,Cortegana,Otras,A21025,1.33
2020,Cortelazor,Otras,A21026,0.67
2020,Cumbres de Enmedio,Otras,A21027,1.96
2020,Cumbres de San Bartolomé,Otras,A21028,0.27
2020,Cumbres Mayores,Otras,A21029,0.74
2020,Chucena,Otras,A21030,0.76
2020,Encinasola,Otras,A21031,0.61
2020,Escacena del Campo,Otras,A21032,1.01
2020,Fuenteheridos,Otras,A21033,1.13
2020,Galaroza,Otras,A21034,2.03
2020,Gibraleón,Otras,A21035,3.59
2020,"Granada de Río-Tinto, La",Otras,A21036,1.65
2020,"Granado, El",Otras,A21037,0.75
2020,Higuera de la Sierra,Otras,A21038,1.7
2020,Hinojales,Otras,A21039,0.3
2020,Hinojos,Otras,A21040,2.12
2020,Huelva,Otras,A21041,2.39
2020,Isla Cristina,Otras,A21042,4.54
2020,Jabugo,Otras,A21043,1.11
2020,Lepe,Otras,A21044,11.33
2020,Linares de la Sierra,Otras,A21045,0.38
2020,Lucena del Puerto,Otras,A21046,20.91
2020,Manzanilla,Otras,A21047,1.04
2020,"Marines, Los",Otras,A21048,0.25
2020,Minas de Riotinto,Otras,A21049,1.44
2020,Moguer,Otras,A21050,16.26
2020,"Nava, La",Otras,A21051,1.55
2020,Nerva,Otras,A21052,1.43
2020,Niebla,Otras,A21053,2.11
2020,"Palma del Condado, La",Otras,A21054,3.24
2020,Palos de la Frontera,Otras,A21055,13.63
2020,Paterna del Campo,Otras,A21056,0.52
2020,Paymogo,Otras,A21057,2.5
2020,Puebla de Guzmán,Otras,A21058,1.78
2020,Puerto Moral,Otras,A21059,0.72
2020,Punta Umbría,Otras,A21060,1.54
2020,Rociana del Condado,Otras,A21061,13.18
2020,Rosal de la Frontera,Otras,A21062,1.53
2020,San Bartolomé de la Torre,Otras,A21063,11.3
2020,San Juan del Puerto,Otras,A21064,3.51
2020,Sanlúcar de Guadiana,Otras,A21065,2.48
2020,San Silvestre de Guzmán,Otras,A21066,5.21
2020,Santa Ana la Real,Otras,A21067,0.63
2020,Santa Bárbara de Casa,Otras,A21068,1.05
2020,Santa Olalla del Cala,Otras,A21069,0.79
2020,Trigueros,Otras,A21070,1.11
2020,Valdelarco,Otras,A21071,0.43
2020,Valverde del Camino,Otras,A21072,1.86
2020,Villablanca,Otras,A21073,11.61
2020,Villalba del Alcor,Otras,A21074,0.71
2020,Villanueva de las Cruces,Otras,A21075,0.78
2020,Villanueva de los Castillejos,Otras,A21076,7.26
2020,Villarrasa,Otras,A21077,1.85
2020,Zalamea la Real,Otras,A21078,1.05
2020,Zufre,Otras,A21079,1.51
2020,"Zarza-Perrunal, La",Otras,A21902,0.4
2020,Albanchez de Mágina,Otras,A23001,0.69
2020,Alcalá la Real,Otras,A23002,1.71
2020,Alcaudete,Otras,A23003,2.07
2020,Aldeaquemada,Otras,A23004,1.05
2020,Andújar,Otras,A23005,0.63
2020,Arjona,Otras,A23006,0.31
2020,Arjonilla,Otras,A23007,0.42
2020,Arquillos,Otras,A23008,0.58
2020,Baeza,Otras,A23009,0.88
2020,Bailén,Otras,A23010,0.83
2020,Baños de la Encina,Otras,A23011,0.19
2020,Beas de Segura,Otras,A23012,1.16
2020,Begíjar,Otras,A23014,0.43
2020,Bélmez de la Moraleda,Otras,A23015,0.7
2020,Benatae,Otras,A23016,0.67
2020,Cabra del Santo Cristo,Otras,A23017,0.84
2020,Cambil,Otras,A23018,0.6
2020,Campillo de Arenas,Otras,A23019,0.63
2020,Canena,Otras,A23020,3.25
2020,Carboneros,Otras,A23021,0.51
2020,"Carolina, La",Otras,A23024,0.86
2020,Castellar,Otras,A23025,0.64
2020,Castillo de Locubín,Otras,A23026,1.38
2020,Cazalilla,Otras,A23027,1.25
2020,Cazorla,Otras,A23028,0.86
2020,Chiclana de Segura,Otras,A23029,3.35
2020,Chilluévar,Otras,A23030,1.7
2020,Escañuela,Otras,A23031,0.53
2020,Espeluy,Otras,A23032,0.32
2020,Frailes,Otras,A23033,2.33
2020,Fuensanta de Martos,Otras,A23034,2.44
2020,Fuerte del Rey,Otras,A23035,1.03
2020,Génave,Otras,A23037,2.71
2020,"Guardia de Jaén, La",Otras,A23038,0.44
2020,Guarromán,Otras,A23039,0.47
2020,Lahiguera,Otras,A23040,0.53
2020,Higuera de Calatrava,Otras,A23041,0.49
2020,Hinojares,Otras,A23042,1.34
2020,Hornos,Otras,A23043,0.17
2020,Huelma,Otras,A23044,0.78
2020,Huesa,Otras,A23045,0.56
2020,Ibros,Otras,A23046,0.25
2020,"Iruela, La",Otras,A23047,2.18
2020,Iznatoraf,Otras,A23048,0.53
2020,Jabalquinto,Otras,A23049,0.3
2020,Jaén,Otras,A23050,1.04
2020,Jamilena,Otras,A23051,0.12
2020,Jimena,Otras,A23052,0.0
2020,Jódar,Otras,A23053,0.4
2020,Larva,Otras,A23054,0.42
2020,Linares,Otras,A23055,1.41
2020,Lopera,Otras,A23056,0.36
2020,Lupión,Otras,A23057,0.24
2020,Mancha Real,Otras,A23058,0.75
2020,Marmolejo,Otras,A23059,0.72
2020,Martos,Otras,A23060,0.92
2020,Mengíbar,Otras,A23061,0.77
2020,Montizón,Otras,A23062,0.83
2020,Navas de San Juan,Otras,A23063,0.44
2020,Noalejo,Otras,A23064,1.86
2020,Orcera,Otras,A23065,0.73
2020,Peal de Becerro,Otras,A23066,1.81
2020,Pegalajar,Otras,A23067,0.45
2020,Porcuna,Otras,A23069,1.2
2020,Pozo Alcón,Otras,A23070,2.45
2020,Puente de Génave,Otras,A23071,0.97
2020,"Puerta de Segura, La",Otras,A23072,1.43
2020,Quesada,Otras,A23073,1.19
2020,Rus,Otras,A23074,0.91
2020,Sabiote,Otras,A23075,0.51
2020,Santa Elena,Otras,A23076,0.56
2020,Santiago de Calatrava,Otras,A23077,2.81
2020,Santisteban del Puerto,Otras,A23079,0.45
2020,Santo Tomé,Otras,A23080,3.8
2020,Segura de la Sierra,Otras,A23081,0.83
2020,Siles,Otras,A23082,0.99
2020,Sorihuela del Guadalimar,Otras,A23084,1.18
2020,Torreblascopedro,Otras,A23085,0.32
2020,Torredelcampo,Otras,A23086,1.32
2020,Torredonjimeno,Otras,A23087,0.87
2020,Torreperogil,Otras,A23088,0.68
2020,Torres,Otras,A23090,0.44
2020,Torres de Albánchez,Otras,A23091,0.65
2020,Úbeda,Otras,A23092,1.33
2020,Valdepeñas de Jaén,Otras,A23093,1.33
2020,Vilches,Otras,A23094,0.54
2020,Villacarrillo,Otras,A23095,1.15
2020,Villanueva de la Reina,Otras,A23096,0.86
2020,Villanueva del Arzobispo,Otras,A23097,1.36
2020,Villardompardo,Otras,A23098,1.14
2020,"Villares, Los",Otras,A23099,0.56
2020,Villarrodrigo,Otras,A23101,3.07
2020,Cárcheles,Otras,A23901,0.9
2020,Bedmar y Garcíez,Otras,A23902,0.15
2020,Villatorres,Otras,A23903,0.4
2020,Santiago-Pontones,Otras,A23904,0.86
2020,Arroyo del Ojanco,Otras,A23905,2.62
2020,Alameda,Otras,A29001,1.89
2020,Alcaucín,Otras,A29002,2.02
2020,Alfarnate,Otras,A29003,0.47
2020,Alfarnatejo,Otras,A29004,0.0
2020,Algarrobo,Otras,A29005,2.91
2020,Algatocín,Otras,A29006,1.11
2020,Alhaurín de la Torre,Otras,A29007,2.08
2020,Alhaurín el Grande,Otras,A29008,3.88
2020,Almáchar,Otras,A29009,0.39
2020,Almargen,Otras,A29010,1.69
2020,Almogía,Otras,A29011,0.92
2020,Álora,Otras,A29012,2.27
2020,Alozaina,Otras,A29013,1.46
2020,Alpandeire,Otras,A29014,0.0
2020,Antequera,Otras,A29015,1.82
2020,Árchez,Otras,A29016,2.86
2020,Archidona,Otras,A29017,1.48
2020,Ardales,Otras,A29018,0.72
2020,Arenas,Otras,A29019,1.36
2020,Arriate,Otras,A29020,0.88
2020,Atajate,Otras,A29021,1.18
2020,Benadalid,Otras,A29022,1.72
2020,Benahavís,Otras,A29023,17.2
2020,Benalauría,Otras,A29024,0.91
2020,Benalmádena,Otras,A29025,7.01
2020,Benamargosa,Otras,A29026,5.41
2020,Benamocarra,Otras,A29027,1.12
2020,Benaoján,Otras,A29028,1.1
2020,Benarrabá,Otras,A29029,1.35
2020,"Borge, El",Otras,A29030,0.43
