Year,Nacionalidad,Grado urbanización,Municipio,GeoCode,Value
2020,América del Sur,Zona de densidad intermedia,Alcalá del Río,A41005,0.35
2020,América del Sur,Zona rural,Alcolea del Río,A41006,0.03
2020,América del Sur,Zona de densidad intermedia,"Algaba, La",A41007,0.39
2020,América del Sur,Zona rural,Algámitas,A41008,0.08
2020,América del Sur,Zona rural,Almadén de la Plata,A41009,0.15
2020,América del Sur,Zona de densidad intermedia,Almensilla,A41010,0.73
2020,América del Sur,Zona de densidad intermedia,Arahal,A41011,0.17
2020,América del Sur,Zona rural,Aznalcázar,A41012,1.11
2020,América del Sur,Zona de densidad intermedia,Aznalcóllar,A41013,0.3
2020,América del Sur,Zona rural,Badolatosa,A41014,0.39
2020,América del Sur,Zona de densidad intermedia,Benacazón,A41015,0.43
2020,América del Sur,Zona de densidad intermedia,Bollullos de la Mitación,A41016,0.86
2020,América del Sur,Ciudades,Bormujos,A41017,1.02
2020,América del Sur,Zona de densidad intermedia,Brenes,A41018,0.49
2020,América del Sur,Zona de densidad intermedia,Burguillos,A41019,0.84
2020,América del Sur,Zona de densidad intermedia,"Cabezas de San Juan, Las",A41020,0.16
2020,América del Sur,Ciudades,Camas,A41021,1.35
2020,América del Sur,Zona de densidad intermedia,"Campana, La",A41022,0.27
2020,América del Sur,Zona de densidad intermedia,Cantillana,A41023,0.48
2020,América del Sur,Zona de densidad intermedia,Carmona,A41024,0.59
2020,América del Sur,Zona rural,Carrión de los Céspedes,A41025,0.79
2020,América del Sur,Zona de densidad intermedia,Casariche,A41026,0.28
2020,América del Sur,Zona rural,Castilblanco de los Arroyos,A41027,0.35
2020,América del Sur,Zona de densidad intermedia,Castilleja de Guzmán,A41028,0.25
2020,América del Sur,Ciudades,Castilleja de la Cuesta,A41029,1.21
2020,América del Sur,Zona rural,Castilleja del Campo,A41030,1.25
2020,América del Sur,Zona rural,"Castillo de las Guardas, El",A41031,0.41
2020,América del Sur,Zona rural,Cazalla de la Sierra,A41032,0.36
2020,América del Sur,Zona de densidad intermedia,Constantina,A41033,0.14
2020,América del Sur,Zona de densidad intermedia,Coria del Río,A41034,1.08
2020,América del Sur,Zona rural,Coripe,A41035,0.0
2020,América del Sur,Zona rural,"Coronil, El",A41036,0.3
2020,América del Sur,Zona de densidad intermedia,"Corrales, Los",A41037,0.15
2020,América del Sur,Ciudades,Dos Hermanas,A41038,0.65
2020,América del Sur,Zona de densidad intermedia,Écija,A41039,0.52
2020,América del Sur,Zona de densidad intermedia,Espartinas,A41040,0.84
2020,América del Sur,Zona de densidad intermedia,Estepa,A41041,0.46
2020,América del Sur,Zona de densidad intermedia,Fuentes de Andalucía,A41042,0.24
2020,América del Sur,Zona rural,"Garrobo, El",A41043,0.77
2020,América del Sur,Ciudades,Gelves,A41044,0.47
2020,América del Sur,Zona de densidad intermedia,Gerena,A41045,0.91
2020,América del Sur,Zona rural,Gilena,A41046,0.08
2020,América del Sur,Ciudades,Gines,A41047,0.69
2020,América del Sur,Zona rural,Guadalcanal,A41048,0.15
2020,América del Sur,Zona de densidad intermedia,Guillena,A41049,0.65
2020,América del Sur,Zona de densidad intermedia,Herrera,A41050,0.28
2020,América del Sur,Zona rural,Huévar del Aljarafe,A41051,0.46
2020,América del Sur,Zona rural,Lantejuela,A41052,0.1
2020,América del Sur,Zona de densidad intermedia,Lebrija,A41053,0.38
2020,América del Sur,Zona rural,Lora de Estepa,A41054,0.23
2020,América del Sur,Zona de densidad intermedia,Lora del Río,A41055,0.16
2020,América del Sur,Zona rural,"Luisiana, La",A41056,0.09
2020,América del Sur,Zona rural,"Madroño, El",A41057,0.0
2020,América del Sur,Zona de densidad intermedia,Mairena del Alcor,A41058,0.51
2020,América del Sur,Ciudades,Mairena del Aljarafe,A41059,0.78
2020,América del Sur,Zona de densidad intermedia,Marchena,A41060,0.28
2020,América del Sur,Zona rural,Marinaleda,A41061,0.08
2020,América del Sur,Zona de densidad intermedia,Martín de la Jara,A41062,0.08
2020,América del Sur,Zona rural,"Molares, Los",A41063,0.2
2020,América del Sur,Zona de densidad intermedia,Montellano,A41064,0.17
2020,América del Sur,Zona de densidad intermedia,Morón de la Frontera,A41065,0.28
2020,América del Sur,Zona rural,"Navas de la Concepción, Las",A41066,0.45
2020,América del Sur,Zona de densidad intermedia,Olivares,A41067,0.48
2020,América del Sur,Zona de densidad intermedia,Osuna,A41068,0.31
2020,América del Sur,Zona de densidad intermedia,"Palacios y Villafranca, Los",A41069,0.25
2020,América del Sur,Ciudades,Palomares del Río,A41070,0.66
2020,América del Sur,Zona de densidad intermedia,Paradas,A41071,0.06
2020,América del Sur,Zona de densidad intermedia,Pedrera,A41072,0.17
2020,América del Sur,Zona rural,"Pedroso, El",A41073,0.35
2020,América del Sur,Zona rural,Peñaflor,A41074,0.22
2020,América del Sur,Zona de densidad intermedia,Pilas,A41075,0.49
2020,América del Sur,Zona rural,Pruna,A41076,0.15
2020,América del Sur,Zona de densidad intermedia,"Puebla de Cazalla, La",A41077,0.15
2020,América del Sur,Zona rural,"Puebla de los Infantes, La",A41078,0.13
2020,América del Sur,Zona de densidad intermedia,"Puebla del Río, La",A41079,0.55
2020,América del Sur,Zona rural,"Real de la Jara, El",A41080,0.13
2020,América del Sur,Zona de densidad intermedia,"Rinconada, La",A41081,0.58
2020,América del Sur,Zona rural,"Roda de Andalucía, La",A41082,0.29
2020,América del Sur,Zona rural,"Ronquillo, El",A41083,0.65
2020,América del Sur,Zona rural,"Rubio, El",A41084,0.39
2020,América del Sur,Zona de densidad intermedia,Salteras,A41085,0.92
2020,América del Sur,Ciudades,San Juan de Aznalfarache,A41086,1.62
2020,América del Sur,Zona de densidad intermedia,Sanlúcar la Mayor,A41087,1.04
2020,América del Sur,Zona rural,San Nicolás del Puerto,A41088,0.17
2020,América del Sur,Zona de densidad intermedia,Santiponce,A41089,0.73
2020,América del Sur,Zona rural,"Saucejo, El",A41090,0.35
2020,América del Sur,Ciudades,Sevilla,A41091,1.39
2020,América del Sur,Zona de densidad intermedia,Tocina,A41092,0.33
2020,América del Sur,Ciudades,Tomares,A41093,1.02
2020,América del Sur,Zona de densidad intermedia,Umbrete,A41094,0.68
2020,América del Sur,Zona de densidad intermedia,Utrera,A41095,0.35
2020,América del Sur,Zona de densidad intermedia,Valencina de la Concepción,A41096,0.51
2020,América del Sur,Zona rural,Villamanrique de la Condesa,A41097,0.51
2020,América del Sur,Zona de densidad intermedia,Villanueva del Ariscal,A41098,0.49
2020,América del Sur,Zona rural,Villanueva del Río y Minas,A41099,0.21
2020,América del Sur,Zona rural,Villanueva de San Juan,A41100,0.0
2020,América del Sur,Zona de densidad intermedia,Villaverde del Río,A41101,0.37
2020,América del Sur,Zona de densidad intermedia,"Viso del Alcor, El",A41102,0.45
2020,América del Sur,Zona rural,Cañada Rosal,A41901,0.18
2020,América del Sur,Zona de densidad intermedia,Isla Mayor,A41902,0.33
2020,América del Sur,Zona de densidad intermedia,"Cuervo de Sevilla, El",A41903,0.68
2020,América del Sur,Zona rural,"Palmar de Troya, El",A41904,0.73
2020,Otras,Zona rural,Abla,A04001,3.93
2020,Otras,Zona rural,Abrucena,A04002,4.14
2020,Otras,Zona de densidad intermedia,Adra,A04003,5.97
2020,Otras,Zona rural,Albanchez,A04004,0.87
2020,Otras,Zona rural,Alboloduy,A04005,1.15
2020,Otras,Zona de densidad intermedia,Albox,A04006,9.87
2020,Otras,Zona rural,Alcolea,A04007,0.83
2020,Otras,Zona rural,Alcóntar,A04008,1.75
2020,Otras,Zona rural,Alcudia de Monteagud,A04009,0.0
2020,Otras,Zona rural,Alhabia,A04010,1.62
2020,Otras,Zona rural,Alhama de Almería,A04011,6.15
2020,Otras,Zona rural,Alicún,A04012,0.0
2020,Otras,Ciudades,Almería,A04013,3.4
2020,Otras,Zona rural,Almócita,A04014,3.41
2020,Otras,Zona rural,Alsodux,A04015,0.0
2020,Otras,Zona rural,Antas,A04016,5.28
2020,Otras,Zona rural,Arboleas,A04017,3.24
2020,Otras,Zona rural,Armuña de Almanzora,A04018,1.33
2020,Otras,Zona rural,Bacares,A04019,0.4
2020,Otras,Zona rural,Bayárcal,A04020,1.28
2020,Otras,Zona rural,Bayarque,A04021,3.24
2020,Otras,Zona rural,Bédar,A04022,3.05
2020,Otras,Zona rural,Beires,A04023,0.83
2020,Otras,Zona de densidad intermedia,Benahadux,A04024,3.01
2020,Otras,Zona rural,Benitagla,A04026,1.72
2020,Otras,Zona rural,Benizalón,A04027,0.76
2020,Otras,Zona rural,Bentarique,A04028,0.42
2020,Otras,Zona de densidad intermedia,Berja,A04029,8.12
2020,Otras,Zona rural,Canjáyar,A04030,1.09
2020,Otras,Zona rural,Cantoria,A04031,1.93
2020,Otras,Zona de densidad intermedia,Carboneras,A04032,4.89
2020,Otras,Zona rural,Castro de Filabres,A04033,3.33
2020,Otras,Zona rural,Cóbdar,A04034,0.56
2020,Otras,Zona de densidad intermedia,Cuevas del Almanzora,A04035,7.55
2020,Otras,Zona rural,Chercos,A04036,0.34
2020,Otras,Zona rural,Chirivel,A04037,2.22
2020,Otras,Zona rural,Dalías,A04038,2.34
2020,Otras,Zona rural,Enix,A04041,2.92
2020,Otras,Zona rural,Felix,A04043,2.2
2020,Otras,Zona rural,Fines,A04044,8.84
2020,Otras,Zona rural,Fiñana,A04045,1.71
2020,Otras,Zona rural,Fondón,A04046,1.71
2020,Otras,Zona rural,Gádor,A04047,4.94
2020,Otras,Zona rural,"Gallardos, Los",A04048,2.34
2020,Otras,Zona de densidad intermedia,Garrucha,A04049,13.58
2020,Otras,Zona rural,Gérgal,A04050,6.67
2020,Otras,Zona rural,Huécija,A04051,1.03
2020,Otras,Ciudades,Huércal de Almería,A04052,1.26
2020,Otras,Zona de densidad intermedia,Huércal-Overa,A04053,6.03
2020,Otras,Zona rural,Íllar,A04054,1.73
2020,Otras,Zona rural,Instinción,A04055,1.79
2020,Otras,Zona rural,Laroya,A04056,3.03
2020,Otras,Zona rural,Láujar de Andarax,A04057,1.05
2020,Otras,Zona rural,Líjar,A04058,1.02
2020,Otras,Zona rural,Lubrín,A04059,3.86
2020,Otras,Zona rural,Lucainena de las Torres,A04060,3.55
2020,Otras,Zona rural,Lúcar,A04061,0.66
2020,Otras,Zona de densidad intermedia,Macael,A04062,2.55
2020,Otras,Zona rural,María,A04063,3.01
2020,Otras,Zona rural,Mojácar,A04064,8.42
2020,Otras,Zona rural,Nacimiento,A04065,13.1
2020,Otras,Zona de densidad intermedia,Níjar,A04066,13.54
2020,Otras,Zona rural,Ohanes,A04067,0.9
2020,Otras,Zona rural,Olula de Castro,A04068,5.24
2020,Otras,Zona de densidad intermedia,Olula del Río,A04069,4.35
2020,Otras,Zona rural,Oria,A04070,2.95
2020,Otras,Zona rural,Padules,A04071,4.83
2020,Otras,Zona rural,Partaloa,A04072,1.06
2020,Otras,Zona rural,Paterna del Río,A04073,1.92
2020,Otras,Zona de densidad intermedia,Pechina,A04074,5.09
2020,Otras,Zona de densidad intermedia,Pulpí,A04075,2.93
2020,Otras,Zona rural,Purchena,A04076,4.21
2020,Otras,Zona rural,Rágol,A04077,0.33
2020,Otras,Zona rural,Rioja,A04078,3.17
2020,Otras,Zona de densidad intermedia,Roquetas de Mar,A04079,17.62
2020,Otras,Zona rural,Santa Cruz de Marchena,A04080,1.01
2020,Otras,Zona rural,Santa Fe de Mondújar,A04081,6.07
2020,Otras,Zona rural,Senés,A04082,2.42
2020,Otras,Zona rural,Serón,A04083,1.13
2020,Otras,Zona rural,Sierro,A04084,0.26
2020,Otras,Zona rural,Somontín,A04085,0.9
2020,Otras,Zona rural,Sorbas,A04086,4.64
2020,Otras,Zona rural,Suflí,A04087,1.53
2020,Otras,Zona rural,Tabernas,A04088,14.42
2020,Otras,Zona rural,Taberno,A04089,3.39
2020,Otras,Zona rural,Tahal,A04090,5.06
2020,Otras,Zona rural,Terque,A04091,4.66
2020,Otras,Zona rural,Tíjola,A04092,1.58
2020,Otras,Zona rural,Turre,A04093,8.41
2020,Otras,Zona rural,Turrillas,A04094,6.05
2020,Otras,Zona rural,Uleila del Campo,A04095,3.65
2020,Otras,Zona rural,Urrácal,A04096,2.0
2020,Otras,Zona rural,Velefique,A04097,1.3
2020,Otras,Zona rural,Vélez-Blanco,A04098,3.2
2020,Otras,Zona de densidad intermedia,Vélez-Rubio,A04099,4.25
2020,Otras,Zona de densidad intermedia,Vera,A04100,6.73
2020,Otras,Ciudades,Viator,A04101,2.07
2020,Otras,Ciudades,Vícar,A04102,15.39
2020,Otras,Zona rural,Zurgena,A04103,2.77
2020,Otras,Zona rural,"Tres Villas, Las",A04901,2.3
2020,Otras,Zona de densidad intermedia,"Ejido, El",A04902,8.91
2020,Otras,Zona de densidad intermedia,"Mojonera, La",A04903,12.48
2020,Otras,Zona rural,Balanegra,A04904,11.05
2020,Otras,Zona rural,Alcalá de los Gazules,A11001,0.4
2020,Otras,Zona rural,Alcalá del Valle,A11002,0.48
2020,Otras,Zona rural,Algar,A11003,0.28
2020,Otras,Ciudades,Algeciras,A11004,1.36
2020,Otras,Zona rural,Algodonales,A11005,0.49
2020,Otras,Zona de densidad intermedia,Arcos de la Frontera,A11006,0.54
2020,Otras,Zona de densidad intermedia,Barbate,A11007,0.51
2020,Otras,Zona de densidad intermedia,"Barrios, Los",A11008,1.39
2020,Otras,Zona rural,Benaocaz,A11009,0.3
2020,Otras,Zona de densidad intermedia,Bornos,A11010,0.39
2020,Otras,Zona rural,"Bosque, El",A11011,0.47
2020,Otras,Ciudades,Cádiz,A11012,0.83
2020,Otras,Zona rural,Castellar de la Frontera,A11013,1.21
2020,Otras,Zona de densidad intermedia,Conil de la Frontera,A11014,1.27
2020,Otras,Ciudades,Chiclana de la Frontera,A11015,1.07
2020,Otras,Zona de densidad intermedia,Chipiona,A11016,1.35
2020,Otras,Zona rural,Espera,A11017,0.36
2020,Otras,Zona rural,"Gastor, El",A11018,0.98
2020,Otras,Zona rural,Grazalema,A11019,0.3
2020,Otras,Ciudades,Jerez de la Frontera,A11020,1.24
2020,Otras,Zona rural,Jimena de la Frontera,A11021,3.8
2020,Otras,Ciudades,"Línea de la Concepción, La",A11022,2.7
2020,Otras,Zona de densidad intermedia,Medina Sidonia,A11023,0.55
2020,Otras,Zona de densidad intermedia,Olvera,A11024,1.25
2020,Otras,Zona de densidad intermedia,Paterna de Rivera,A11025,0.24
2020,Otras,Zona de densidad intermedia,Prado del Rey,A11026,0.21
2020,Otras,Ciudades,"Puerto de Santa María, El",A11027,1.81
2020,Otras,Zona de densidad intermedia,Puerto Real,A11028,1.65
2020,Otras,Zona de densidad intermedia,Puerto Serrano,A11029,0.72
2020,Otras,Zona de densidad intermedia,Rota,A11030,2.92
2020,Otras,Ciudades,San Fernando,A11031,0.63
2020,Otras,Ciudades,Sanlúcar de Barrameda,A11032,0.78
2020,Otras,Zona de densidad intermedia,San Roque,A11033,3.51
2020,Otras,Zona rural,Setenil de las Bodegas,A11034,0.18
2020,Otras,Zona de densidad intermedia,Tarifa,A11035,1.85
2020,Otras,Zona rural,Torre Alháquime,A11036,0.13
2020,Otras,Zona de densidad intermedia,Trebujena,A11037,0.43
2020,Otras,Zona de densidad intermedia,Ubrique,A11038,0.33
2020,Otras,Zona de densidad intermedia,Vejer de la Frontera,A11039,0.59
2020,Otras,Zona rural,Villaluenga del Rosario,A11040,0.0
2020,Otras,Zona de densidad intermedia,Villamartín,A11041,0.65
2020,Otras,Zona rural,Zahara,A11042,0.29
2020,Otras,Zona de densidad intermedia,Benalup-Casas Viejas,A11901,0.54
2020,Otras,Zona rural,San José del Valle,A11902,0.25
2020,Otras,Zona rural,San Martín del Tesorillo,A11903,12.6
2020,Otras,Zona rural,Adamuz,A14001,1.4
2020,Otras,Zona de densidad intermedia,Aguilar de la Frontera,A14002,0.64
2020,Otras,Zona rural,Alcaracejos,A14003,0.41
2020,Otras,Zona rural,Almedinilla,A14004,1.94
2020,Otras,Zona de densidad intermedia,Almodóvar del Río,A14005,0.73
2020,Otras,Zona rural,Añora,A14006,0.78
2020,Otras,Zona de densidad intermedia,Baena,A14007,3.41
2020,Otras,Zona rural,Belalcázar,A14008,1.08
2020,Otras,Zona rural,Belmez,A14009,0.31
2020,Otras,Zona rural,Benamejí,A14010,0.52
2020,Otras,Zona rural,"Blázquez, Los",A14011,1.51
2020,Otras,Zona de densidad intermedia,Bujalance,A14012,1.05
2020,Otras,Zona de densidad intermedia,Cabra,A14013,2.65
2020,Otras,Zona rural,Cañete de las Torres,A14014,1.78
2020,Otras,Zona rural,Carcabuey,A14015,1.39
2020,Otras,Zona rural,Cardeña,A14016,0.88
2020,Otras,Zona de densidad intermedia,"Carlota, La",A14017,1.55
2020,Otras,Zona rural,"Carpio, El",A14018,0.39
2020,Otras,Zona de densidad intermedia,Castro del Río,A14019,1.83
2020,Otras,Zona rural,Conquista,A14020,1.09
2020,Otras,Ciudades,Córdoba,A14021,1.53
2020,Otras,Zona rural,Doña Mencía,A14022,0.43
2020,Otras,Zona rural,Dos Torres,A14023,0.33
2020,Otras,Zona rural,Encinas Reales,A14024,1.2
2020,Otras,Zona rural,Espejo,A14025,1.37
2020,Otras,Zona rural,Espiel,A14026,1.58
2020,Otras,Zona de densidad intermedia,Fernán-Núñez,A14027,0.63
2020,Otras,Zona rural,Fuente la Lancha,A14028,0.58
2020,Otras,Zona rural,Fuente Obejuna,A14029,0.69
2020,Otras,Zona de densidad intermedia,Fuente Palmera,A14030,2.1
2020,Otras,Zona rural,Fuente-Tójar,A14031,1.05
2020,Otras,Zona rural,"Granjuela, La",A14032,0.23
2020,Otras,Zona rural,Guadalcázar,A14033,0.38
2020,Otras,Zona rural,"Guijo, El",A14034,0.57
2020,Otras,Zona de densidad intermedia,Hinojosa del Duque,A14035,0.66
2020,Otras,Zona rural,Hornachuelos,A14036,1.32
2020,Otras,Zona rural,Iznájar,A14037,1.79
2020,Otras,Zona de densidad intermedia,Lucena,A14038,2.16
2020,Otras,Zona rural,Luque,A14039,1.38
2020,Otras,Zona de densidad intermedia,Montalbán de Córdoba,A14040,0.49
2020,Otras,Zona rural,Montemayor,A14041,2.67
2020,Otras,Zona de densidad intermedia,Montilla,A14042,2.19
2020,Otras,Zona de densidad intermedia,Montoro,A14043,1.92
2020,Otras,Zona rural,Monturque,A14044,0.57
2020,Otras,Zona rural,Moriles,A14045,0.97
2020,Otras,Zona de densidad intermedia,Nueva Carteya,A14046,0.47
2020,Otras,Zona rural,Obejo,A14047,1.64
2020,Otras,Zona rural,Palenciana,A14048,1.02
2020,Otras,Zona de densidad intermedia,Palma del Río,A14049,5.05
2020,Otras,Zona rural,Pedro Abad,A14050,0.71
2020,Otras,Zona rural,Pedroche,A14051,0.34
2020,Otras,Zona de densidad intermedia,Peñarroya-Pueblonuevo,A14052,0.74
2020,Otras,Zona de densidad intermedia,Posadas,A14053,0.72
2020,Otras,Zona de densidad intermedia,Pozoblanco,A14054,2.42
2020,Otras,Zona de densidad intermedia,Priego de Córdoba,A14055,0.84
2020,Otras,Zona de densidad intermedia,Puente Genil,A14056,2.85
2020,Otras,Zona de densidad intermedia,"Rambla, La",A14057,1.81
2020,Otras,Zona de densidad intermedia,Rute,A14058,2.24
2020,Otras,Zona rural,San Sebastián de los Ballesteros,A14059,0.5
2020,Otras,Zona rural,Santaella,A14060,1.06
2020,Otras,Zona rural,Santa Eufemia,A14061,0.27
2020,Otras,Zona rural,Torrecampo,A14062,0.77
2020,Otras,Zona rural,Valenzuela,A14063,1.16
2020,Otras,Zona rural,Valsequillo,A14064,1.15
2020,Otras,Zona rural,"Victoria, La",A14065,0.48
2020,Otras,Zona de densidad intermedia,Villa del Río,A14066,0.64
2020,Otras,Zona rural,Villafranca de Córdoba,A14067,0.43
2020,Otras,Zona rural,Villaharta,A14068,7.41
2020,Otras,Zona de densidad intermedia,Villanueva de Córdoba,A14069,1.29
2020,Otras,Zona rural,Villanueva del Duque,A14070,0.41
2020,Otras,Zona rural,Villanueva del Rey,A14071,0.89
2020,Otras,Zona rural,Villaralto,A14072,0.63
2020,Otras,Zona rural,Villaviciosa de Córdoba,A14073,1.0
2020,Otras,Zona rural,"Viso, El",A14074,0.75
2020,Otras,Zona rural,Zuheros,A14075,0.63
2020,Otras,Zona rural,Fuente Carreteros,A14901,2.53
2020,Otras,Zona rural,"Guijarrosa, La",A14902,1.38
2020,Otras,Zona rural,Agrón,A18001,2.31
2020,Otras,Zona rural,Alamedilla,A18002,0.7
2020,Otras,Zona de densidad intermedia,Albolote,A18003,1.59
2020,Otras,Zona rural,Albondón,A18004,2.95
2020,Otras,Zona rural,Albuñán,A18005,0.98
2020,Otras,Zona rural,Albuñol,A18006,8.83
2020,Otras,Zona rural,Albuñuelas,A18007,0.5
2020,Otras,Zona rural,Aldeire,A18010,0.48
2020,Otras,Zona de densidad intermedia,Alfacar,A18011,0.67
2020,Otras,Zona rural,Algarinejo,A18012,1.26
2020,Otras,Zona rural,Alhama de Granada,A18013,1.84
2020,Otras,Zona de densidad intermedia,Alhendín,A18014,1.35
2020,Otras,Zona rural,Alicún de Ortega,A18015,0.0
2020,Otras,Zona rural,Almegíjar,A18016,2.08
2020,Otras,Zona de densidad intermedia,Almuñécar,A18017,4.03
2020,Otras,Zona rural,Alquife,A18018,0.34
2020,Otras,Zona rural,Arenas del Rey,A18020,2.3
2020,Otras,Ciudades,Armilla,A18021,3.38
2020,Otras,Zona de densidad intermedia,Atarfe,A18022,1.66
2020,Otras,Zona de densidad intermedia,Baza,A18023,3.94
2020,Otras,Zona rural,Beas de Granada,A18024,0.31
2020,Otras,Zona rural,Beas de Guadix,A18025,0.3
2020,Otras,Zona rural,Benalúa,A18027,0.6
2020,Otras,Zona rural,Benalúa de las Villas,A18028,3.51
2020,Otras,Zona rural,Benamaurel,A18029,0.75
2020,Otras,Zona rural,Bérchules,A18030,5.06
2020,Otras,Zona rural,Bubión,A18032,7.38
2020,Otras,Zona rural,Busquístar,A18033,2.87
2020,Otras,Zona rural,Cacín,A18034,0.53
2020,Otras,Zona rural,Cádiar,A18035,2.66
2020,Otras,Ciudades,Cájar,A18036,1.33
2020,Otras,Zona rural,Calicasas,A18037,0.94
2020,Otras,Zona rural,Campotéjar,A18038,2.77
2020,Otras,Zona rural,Caniles,A18039,1.39
2020,Otras,Zona rural,Cáñar,A18040,6.63
2020,Otras,Zona rural,Capileira,A18042,3.55
2020,Otras,Zona rural,Carataunas,A18043,2.99
2020,Otras,Zona rural,Cástaras,A18044,12.77
2020,Otras,Zona rural,Castilléjar,A18045,0.91
2020,Otras,Zona rural,Castril,A18046,0.94
2020,Otras,Zona de densidad intermedia,Cenes de la Vega,A18047,1.83
2020,Otras,Zona rural,Cijuela,A18048,1.73
2020,Otras,Zona rural,Cogollos de Guadix,A18049,0.16
2020,Otras,Zona de densidad intermedia,Cogollos de la Vega,A18050,0.1
2020,Otras,Zona rural,Colomera,A18051,1.31
2020,Otras,Zona rural,Cortes de Baza,A18053,3.09
2020,Otras,Zona rural,Cortes y Graena,A18054,0.71
2020,Otras,Zona rural,Cúllar,A18056,1.66
2020,Otras,Zona de densidad intermedia,Cúllar Vega,A18057,1.62
2020,Otras,Zona de densidad intermedia,Chauchina,A18059,0.52
2020,Otras,Zona rural,Chimeneas,A18061,5.52
2020,Otras,Ciudades,Churriana de la Vega,A18062,1.9
2020,Otras,Zona rural,Darro,A18063,0.06
2020,Otras,Zona rural,Dehesas de Guadix,A18064,0.0
2020,Otras,Zona rural,Dehesas Viejas,A18065,2.18
2020,Otras,Zona rural,Deifontes,A18066,0.54
2020,Otras,Zona rural,Diezma,A18067,0.92
2020,Otras,Zona rural,Dílar,A18068,0.57
2020,Otras,Zona rural,Dólar,A18069,6.85
2020,Otras,Zona rural,Dúdar,A18070,0.61
2020,Otras,Zona de densidad intermedia,Dúrcal,A18071,1.25
2020,Otras,Zona rural,Escúzar,A18072,0.88
2020,Otras,Zona rural,Ferreira,A18074,0.33
2020,Otras,Zona rural,Fonelas,A18076,1.53
2020,Otras,Zona rural,Fornes,A18077,1.44
2020,Otras,Zona rural,Freila,A18078,2.13
2020,Otras,Zona de densidad intermedia,Fuente Vaqueros,A18079,0.57
2020,Otras,Zona rural,Galera,A18082,0.93
2020,Otras,Zona rural,Gobernador,A18083,0.87
2020,Otras,Ciudades,Gójar,A18084,1.15
2020,Otras,Zona rural,Gor,A18085,2.69
2020,Otras,Zona rural,Gorafe,A18086,1.83
2020,Otras,Ciudades,Granada,A18087,2.99
2020,Otras,Zona rural,Guadahortuna,A18088,0.64
2020,Otras,Zona de densidad intermedia,Guadix,A18089,2.03
2020,Otras,Zona rural,Gualchos,A18093,24.76
2020,Otras,Zona rural,Güéjar Sierra,A18094,1.19
2020,Otras,Zona rural,Güevéjar,A18095,0.57
2020,Otras,Zona rural,Huélago,A18096,0.75
2020,Otras,Zona rural,Huéneja,A18097,6.75
2020,Otras,Zona de densidad intermedia,Huéscar,A18098,0.74
2020,Otras,Zona rural,Huétor de Santillán,A18099,0.85
2020,Otras,Zona de densidad intermedia,Huétor Tájar,A18100,1.78
2020,Otras,Ciudades,Huétor Vega,A18101,1.22
2020,Otras,Zona rural,Íllora,A18102,0.64
2020,Otras,Zona rural,Ítrabo,A18103,10.49
2020,Otras,Zona de densidad intermedia,Iznalloz,A18105,1.39
2020,Otras,Zona rural,Játar,A18106,0.8
2020,Otras,Zona rural,Jayena,A18107,0.48
2020,Otras,Zona rural,Jérez del Marquesado,A18108,0.94
2020,Otras,Zona rural,Jete,A18109,18.12
2020,Otras,Zona rural,Jun,A18111,2.08
2020,Otras,Zona rural,Juviles,A18112,8.15
2020,Otras,Zona rural,"Calahorra, La",A18114,2.1
2020,Otras,Zona rural,Láchar,A18115,1.68
2020,Otras,Zona rural,Lanjarón,A18116,1.05
2020,Otras,Zona rural,Lanteira,A18117,0.71
2020,Otras,Zona rural,Lecrín,A18119,1.67
2020,Otras,Zona rural,Lentegí,A18120,1.5
2020,Otras,Zona rural,Lobras,A18121,3.01
2020,Otras,Zona de densidad intermedia,Loja,A18122,0.94
2020,Otras,Zona rural,Lugros,A18123,0.0
2020,Otras,Zona rural,Lújar,A18124,6.63
2020,Otras,Zona rural,"Malahá, La",A18126,1.35
2020,Otras,Ciudades,Maracena,A18127,1.71
2020,Otras,Zona rural,Marchal,A18128,3.14
2020,Otras,Zona rural,Moclín,A18132,0.64
2020,Otras,Zona rural,Molvízar,A18133,6.42
2020,Otras,Ciudades,Monachil,A18134,1.74
2020,Otras,Zona rural,Montefrío,A18135,0.66
2020,Otras,Zona rural,Montejícar,A18136,0.24
2020,Otras,Zona rural,Montillana,A18137,5.93
2020,Otras,Zona rural,Moraleda de Zafayona,A18138,0.71
2020,Otras,Zona de densidad intermedia,Motril,A18140,4.83
2020,Otras,Zona rural,Murtas,A18141,0.44
2020,Otras,Zona rural,Nigüelas,A18143,1.01
2020,Otras,Zona de densidad intermedia,Nívar,A18144,1.16
2020,Otras,Ciudades,Ogíjares,A18145,1.17
2020,Otras,Zona rural,Orce,A18146,2.28
2020,Otras,Zona rural,Órgiva,A18147,5.22
2020,Otras,Zona rural,Otívar,A18148,3.36
2020,Otras,Zona de densidad intermedia,Villa de Otura,A18149,1.37
2020,Otras,Zona de densidad intermedia,Padul,A18150,1.53
2020,Otras,Zona rural,Pampaneira,A18151,1.26
2020,Otras,Zona rural,Pedro Martínez,A18152,0.62
2020,Otras,Zona de densidad intermedia,Peligros,A18153,0.98
2020,Otras,Zona rural,"Peza, La",A18154,0.17
2020,Otras,Zona rural,Pinos Genil,A18157,1.14
2020,Otras,Zona de densidad intermedia,Pinos Puente,A18158,0.73
2020,Otras,Zona rural,Píñar,A18159,2.45
